lstm	
0.803061224489796, 0.07851032374011503
0.7663373860182371, 0.15697086988676426
0.7538071065989848, 0.041617826626930476
0.4671717171717171, 0.02320340434590453
0.8786324786324786, 0.11200639376621951
0.861952861952862, 0.048797473989709544
0.551094890510949, 0.019074355473519145
0.6570048309178744, 0.006944444444444444
0.7195431472081217, 0.03275169553030076
0.7839195979899497, 0.03495705539065973

tree
0.7918367346938776, 0.09131980239552684
0.7348024316109423, 0.13293305515714096
0.7246192893401016, 0.33096361878793307
0.591540404040404, 0.034738448681247244
0.8290598290598291, 0.17887798927026854
0.7912457912457912, 0.1374500977949254
0.562956204379562, 0.05310638768076849
0.8019323671497585, 0.011904761904761904
0.8604060913705585, 0.14330916313013498
0.7839195979899497, 0.03495705539065973

tree+focalloss
0.7255102040816327, 0.23440360408584884
0.9038753799392097, 0.2905698571743348
0.8134517766497461, 0.10105053793088148
0.6698232323232324, 0.0680178552450613
0.9094017094017094, 0.1578089526592249
0.7727272727272726, 0.3594902379931878
0.5465328467153285, 0.021517791730369863
0.888888888888889, 0.020833333333333332
0.8718274111675127, 0.11770827517053332
0.6666666666666667, 0.02098609276561937
